min,max,mean,var,std
0.6133899,37.782486,9.9429035,35.87159,5.9892898
0.4386454,39.077263,10.0834465,45.345562,6.7339115
0.6457421,42.310585,10.552645,37.620808,6.13358
0.837592,30.379435,10.516532,36.39729,6.0330167
0.97841924,33.41573,10.617024,34.12892,5.8419967
1.0618135,37.659626,10.160614,32.43252,5.694956
0.38231105,33.027977,8.409499,37.25003,6.10328
0.51517683,26.207777,7.3334656,18.921314,4.3498635
0.426744,28.320301,6.821242,21.203762,4.6047544
0.43295944,30.800741,7.644334,24.552475,4.955045
0.2306856,25.268852,5.0375996,22.76007,4.7707515
0.23066886,26.936071,5.6866956,22.17412,4.7089405
0.30898196,27.341408,6.145082,22.983652,4.794127
0.2306856,27.699642,5.9430227,27.874554,5.279636
0.3927985,31.701107,8.317093,28.249033,5.314982
0.4711734,32.674076,8.797453,29.639114,5.444182
0.5110481,30.032228,8.344863,25.833609,5.0826774
0.3829527,28.789677,8.673845,35.76443,5.980337
0.4970974,37.166695,9.377807,32.84696,5.7312264
0.5747707,28.647085,9.200994,29.542036,5.4352584
0.6243118,32.15138,9.125897,27.331305,5.227935
0.67228526,35.402134,8.917478,27.68088,5.261262
0.2534924,26.179092,7.119138,27.398706,5.2343774
0.32444245,21.289965,6.189568,15.346294,3.9174347
0.38223594,30.749914,5.7577434,17.598797,4.1950917
0.36498955,31.518694,6.4317975,19.300291,4.3932095
0.2194227,23.221193,4.485957,20.599491,4.5386662
0.2194888,24.14661,4.9986973,19.273127,4.3901167
0.26582232,22.931152,5.3513026,18.98612,4.3573065
0.2194227,22.713158,5.329423,24.964506,4.9964495
0.36865625,27.950933,7.6320567,26.684515,5.1657057
0.44497386,31.364433,7.933128,25.368671,5.036732
0.482271,26.696466,7.5318627,22.906748,4.7860994
0.37142697,27.82946,7.885908,32.02431,5.6590023
0.47014964,36.22285,8.911261,35.10185,5.924681
0.5075161,28.019657,8.574928,27.590956,5.2527094
0.5309291,30.576252,8.334777,25.564014,5.056087
0.5643541,37.039978,8.342023,28.530016,5.3413496
0.19392851,23.114508,6.356456,23.722956,4.8706217
0.21300751,20.728716,5.4969854,14.86577,3.8556154
0.39056885,28.676102,5.095915,16.31719,4.039454
0.3472737,29.581274,5.825469,18.516773,4.303112
0.12320055,49.40475,10.191086,74.96191,8.658054
0.12686379,60.671597,12.242159,80.394165,8.966279
0.16680966,45.041058,13.114631,82.56406,9.086476
0.123552874,52.96227,11.3267,78.48926,8.859417
0.42975628,66.12972,16.51916,114.58278,10.704334
0.39818415,75.75393,17.390837,96.46936,9.821881
0.39486504,62.232582,15.90819,94.53425,9.722873
0.34688842,68.41173,15.806994,103.92552,10.1943865
1.1489315,62.823433,16.70678,100.21435,10.010712
1.987988,54.353157,16.810293,82.97337,9.108973
1.3727114,46.948883,15.14953,74.047844,8.605105
1.2493786,61.857056,15.4325485,79.68256,8.926509
0.9591845,87.84396,16.01505,136.95097,11.702605
1.017227,55.48983,14.720503,89.887474,9.480901
0.6572591,61.392227,14.1293,100.014465,10.000723
0.19593255,61.281612,15.003422,106.51628,10.320672
0.1835819,38.837654,7.738367,49.512505,7.0365124
0.18443295,40.843594,8.816032,47.720654,6.908014
0.24589092,39.7822,9.446463,52.54406,7.2487283
0.1835819,37.974613,8.783013,54.101498,7.355372
0.3477352,44.722286,12.751082,70.21177,8.379247
0.5063897,57.06836,12.9598055,60.983757,7.80921
0.4852518,59.42258,11.996981,55.08671,7.4220424
0.31779417,62.502586,12.347363,70.54637,8.399189
0.893596,57.857353,13.627357,76.01845,8.718856
0.9174584,53.219795,13.385198,60.487007,7.7773395
1.0683272,61.065277,11.949096,54.506615,7.382859
1.074128,50.41544,12.138813,52.66405,7.257
0.57266974,44.934925,11.197505,58.14993,7.6256104
0.43529034,35.282326,9.951308,38.18291,6.179232
0.3802235,42.009914,9.465149,44.642643,6.681515
0.29048976,40.27116,10.402999,49.235355,7.016791
0.21378908,51.728954,6.647739,43.528522,6.597615
0.21391234,54.438507,7.4320536,41.462128,6.4391093
0.2863506,55.98793,7.9033594,46.22183,6.7986636
0.21378908,44.608673,7.5314045,45.951046,6.77872
0.36699075,46.13363,10.9219055,59.899487,7.7394757
0.5528078,50.857567,10.747712,47.760464,6.9108944
0.5209407,38.67014,9.980245,41.0242,6.4050136
0.36674786,52.624767,10.557062,55.058544,7.4201446
0.8024047,76.27762,12.055184,74.1043,8.608386
0.6368921,37.254944,11.485235,48.46648,6.961787
0.6917978,41.211174,10.196494,40.0965,6.3321795
0.7926151,42.489975,10.530292,43.143215,6.5683494
0.4512922,38.636795,9.053294,38.76053,6.2257953
0.3121581,34.50718,8.034175,27.378857,5.232481
0.3939288,33.9399,7.576003,31.246214,5.5898314
0.33833224,34.61808,8.406645,34.571312,5.8797374
0.25651535,43.795185,6.455864,45.24871,6.726716
0.25640237,44.932846,7.0858593,41.44469,6.437755
0.30921462,46.705822,7.5134006,43.847466,6.621742
0.25651535,36.58408,7.376377,47.336178,6.8801293
0.42821074,44.87096,10.644864,63.954704,7.9971685
0.6507702,45.62257,10.404904,49.1703,7.0121536
0.6223022,39.119675,9.692639,43.75177,6.614512
0.43588704,55.638233,10.415961,65.21687,8.075696
0.8094251,72.174934,12.169137,85.46478,9.244717
0.6726356,43.524956,11.443008,55.135284,7.425314
0.7004263,41.028744,10.154043,45.038563,6.7110777
0.76878124,52.26647,10.758565,56.206238,7.497082
0.4189249,29.125751,8.634385,39.863155,6.3137274
0.3101786,32.743046,7.632652,29.872131,5.4655404
0.46680015,36.93569,7.2002196,34.820538,5.900893
0.40591046,36.23177,8.069421,37.805046,6.1485806
0.32245123,42.82403,7.901579,43.683956,6.609384
0.32573643,41.86492,9.057349,45.573826,6.7508388
0.436589,36.51444,9.352952,38.43832,6.1998644
0.32213333,31.514254,8.512456,41.982143,6.479363
0.72438663,51.32234,13.504107,89.0138,9.434712
0.74319744,43.97469,13.105621,49.73369,7.0522118
0.7218379,35.57849,11.562889,48.668736,6.976298
0.6162169,38.983814,12.264388,49.568165,7.0404663
1.4014486,42.837578,13.965626,60.11874,7.753628
1.3280829,46.694267,13.985859,53.36749,7.3053055
1.1452112,47.939556,11.460707,46.893143,6.8478565
1.044488,41.849106,12.286483,44.879353,6.6992054
0.77613634,41.12532,11.294115,56.878765,7.541801
0.75812304,34.726738,9.978649,37.57159,6.1295667
0.6844078,38.52471,9.756128,40.25163,6.344417
0.51031435,52.377697,11.383111,74.185265,8.613087
0.2736328,32.672527,6.14389,31.659088,5.626641
0.2739108,31.906351,6.6562033,29.01483,5.3865414
0.36650568,25.203066,6.944471,24.87617,4.9876013
0.2736328,27.209805,6.6037955,29.433903,5.425302
0.49883157,46.70692,10.41547,53.772156,7.33295
0.5709818,37.729813,9.919443,31.803621,5.63947
0.62479836,27.393736,8.876059,28.3842,5.3276825
0.43265942,31.155066,9.407297,31.587347,5.620262
0.68577516,40.82766,11.245298,43.98222,6.6319094
0.83130306,34.998375,11.171485,36.964348,6.079831
0.95850235,35.129295,9.273544,33.529667,5.7904806
1.0687667,39.521736,9.683588,30.797325,5.549534
0.38334736,28.620234,8.214705,27.681803,5.2613497
0.38158828,25.454214,7.0503783,17.737926,4.211642
0.6451111,28.140297,6.923507,21.103266,4.593829
0.4327793,35.118755,8.0766735,33.385403,5.7780104
0.2306856,25.410849,5.2661614,26.995705,5.1957393
0.23095915,23.931175,5.6389008,23.697655,4.8680234
0.28686777,25.827236,5.8491216,20.80841,4.5616236
0.2306856,21.508661,5.7157187,25.463844,5.046171
0.39887634,33.372543,8.935955,42.543377,6.5225286
0.4713246,25.20499,8.376212,25.020464,5.002046
0.514914,27.965853,7.6242895,22.734367,4.768057
0.38737988,28.689667,8.146457,26.600292,5.157547
0.5172594,34.64124,9.934969,38.82016,6.2305827
0.569444,29.668755,9.5666685,29.080374,5.392622
0.62272125,33.433975,8.143501,26.822353,5.17903
0.7255624,38.20822,8.543441,27.1021,5.205968
0.2559632,23.368206,6.840264,19.586966,4.4257164
0.28011316,22.080399,5.9787555,14.543591,3.813606
0.50379956,31.148037,5.812518,17.463297,4.1789107
0.36496046,32.919376,6.816373,24.758438,4.9757853
0.2194227,23.980146,4.655394,23.90442,4.889215
0.21957922,21.664965,4.9781966,20.283695,4.503742
0.25971606,21.266146,5.162422,17.801643,4.219199
0.2194227,21.83806,5.1509757,22.957853,4.7914352
0.3680221,32.753754,7.978439,34.745613,5.894541
0.44509718,24.428455,7.636462,22.630463,4.7571487
0.48381138,23.077358,6.9820166,19.799273,4.4496374
0.37183312,24.581577,7.510979,25.41479,5.0413084
0.4727803,35.313263,9.258419,39.236195,6.2638803
0.50541925,28.955715,8.808252,27.570257,5.2507386
0.5315759,32.947433,7.6313286,24.370981,4.9366975
0.5916081,37.760773,8.099198,27.8973,5.28179
0.19466388,22.157236,6.1432576,18.923294,4.3500915
0.21413527,21.150747,5.331017,14.063705,3.7501607
0.40911722,28.720371,5.1644397,16.045914,4.005735
0.347157,29.836658,6.086684,22.033697,4.6940064
0.075082354,37.55906,5.541098,29.467274,5.4283767
0.07985568,35.83152,6.1579075,28.771383,5.3638964
0.10116377,25.818266,6.382804,24.674347,4.967328
0.07503177,26.094093,6.041874,28.151075,5.3057585
0.31187716,36.944336,9.427376,40.832592,6.3900385
0.31271586,46.92427,9.747543,46.12464,6.7915125
0.321991,32.320526,8.120565,26.97122,5.1933823
0.4325653,42.087532,9.426468,30.515823,5.5241127
1.0448076,41.281986,10.83638,43.369442,6.585548
0.92422926,63.408836,12.463447,81.25933,9.014396
0.89735085,50.1449,9.525218,44.315025,6.656953
0.8270269,37.814503,11.058045,47.17444,6.868365
0.3355734,55.472664,6.9027224,30.147041,5.490632
0.27747467,32.109005,5.8829165,22.488081,4.74216
0.2887136,31.168045,7.064175,36.427555,6.0355244
0.12172546,38.049473,7.736504,50.302376,7.092417
0.106901884,27.026976,4.546735,23.312845,4.8283377
0.10779106,26.980879,4.826699,21.801521,4.66921
0.14318515,24.388308,4.931617,16.965986,4.118979
0.106901884,22.73675,4.887398,21.551308,4.6423388
0.24467246,32.200066,7.309135,27.643469,5.2577057
0.31570148,32.984093,7.382226,25.45296,5.0450926
0.31332606,28.189497,6.28942,17.166548,4.1432533
0.22972775,23.200266,7.221035,19.686174,4.4369106
0.4436675,26.923555,8.504963,29.216484,5.4052277
0.49644384,47.096394,9.631398,43.24401,6.576018
0.6210072,36.09656,7.5209575,27.954142,5.2871675
0.7460712,34.901974,8.457062,27.709421,5.2639737
0.17639811,39.049225,5.4403048,17.70347,4.207549
0.16415888,25.889713,4.6846366,13.651553,3.6948009
0.19920038,25.98299,5.3495526,18.671032,4.320999
0.16914347,26.87718,5.6318398,21.376986,4.623525
0.1455568,24.048845,4.0038834,19.448109,4.410001
0.14585511,22.072943,4.173924,16.71112,4.0879235
0.17742267,22.270922,4.2610126,13.569173,3.6836357
0.1455568,19.89363,4.3474336,18.349194,4.283596
0.2608376,26.343412,6.3478208,21.616892,4.649397
0.29823303,30.674685,6.4729514,20.322521,4.5080504
0.33943132,20.35523,5.6045575,13.838302,3.719987
0.27123576,21.508286,6.3624935,17.284578,4.1574726
0.2895019,27.608995,7.6155586,25.09229,5.0092206
0.39561564,37.659584,8.362101,32.84725,5.731252
0.45630628,28.665052,6.735674,21.283482,4.6134024
0.4952978,32.994396,7.458519,23.612745,4.859295
0.11020084,26.466455,4.8615766,13.825196,3.7182248
0.11139396,22.72717,4.2378693,11.182998,3.3440988
0.24368228,24.547821,4.7011538,14.941578,3.8654337
0.23036474,24.191694,5.0998116,17.86515,4.2267184
0.18852484,21.00993,3.5683672,16.45049,4.0559206
0.1886395,22.239988,3.714269,13.600713,3.6879144
0.22135083,18.569725,3.8003566,11.054157,3.3247793
0.18852484,19.321226,3.9451683,15.684133,3.9603198
0.31920314,22.981321,5.673698,17.71526,4.20895
0.33367187,21.993038,5.8655114,16.348137,4.043283
0.37532678,20.996607,5.2063336,11.920895,3.4526649
0.32507277,21.682936,5.7589817,15.499121,3.9368923
0.30250585,27.958786,7.127413,24.818052,4.981772
0.41070077,30.720507,7.553365,26.922812,5.1887197
0.43499944,23.390968,6.3548265,19.177467,4.3792086
0.45385316,31.691574,6.8430386,22.417442,4.734706
0.09018763,21.536642,4.4739175,12.939413,3.5971396
0.09315948,19.165873,3.910838,10.023291,3.1659582
0.27081034,22.27542,4.2354393,12.506178,3.5364075
0.29838705,22.34882,4.651833,15.498241,3.9367807
0.30302766,34.125286,6.418717,32.36158,5.688724
0.23123237,26.476215,6.329246,28.204115,5.310755
0.2722119,30.727835,6.7832904,27.226038,5.2178574
0.3225348,30.610743,7.1655912,38.56926,6.2104154
0.67159295,26.291449,9.177226,28.494102,5.337987
0.78386015,47.19944,9.914882,50.27863,7.0907426
0.7180491,30.105904,8.390706,27.697784,5.2628684
0.93832314,34.85613,10.314504,41.47182,6.439862
1.2747664,54.98167,11.209083,44.62953,6.680534
0.96711004,58.757614,13.756638,121.32988,11.014984
1.1314273,45.95921,10.914943,42.64559,6.5303593
0.8490294,38.119255,12.486603,55.175766,7.428039
0.6068019,34.578663,6.6920223,25.67352,5.0669045
0.3016054,33.50087,5.776395,25.79952,5.079323
0.54942536,30.45703,7.081682,40.184254,6.339105
0.41044706,29.984169,6.870974,29.474953,5.429084
0.2700329,32.14006,5.1806,25.180319,5.0179996
0.19943441,24.183146,5.112191,22.263762,4.718449
0.20933053,38.615677,5.381525,21.385815,4.62448
0.2089845,44.31526,5.809045,30.361416,5.5101194
0.502227,26.387869,7.2434397,21.87118,4.6766634
0.5692056,39.28864,7.3342867,24.499527,4.9497
0.638759,25.314972,6.4930043,17.670963,4.203685
0.4670492,28.028378,8.0540905,29.464394,5.4281116
0.68040633,37.845085,8.906974,30.44293,5.5175114
0.7283816,46.630543,10.288866,55.574394,7.4548235
0.79201406,32.433434,8.469415,28.19168,5.3095837
0.8176696,33.612827,9.421507,32.57752,5.7076716
0.3555637,22.427925,5.4075522,16.096523,4.0120473
0.19109063,25.93142,4.7889986,16.875734,4.1080084
0.37940446,29.673265,5.53115,20.967413,4.5790186
0.33891568,23.719166,5.182064,16.11681,4.0145745
0.2306856,27.12609,4.539933,22.461313,4.739337
0.16140525,37.50616,4.406849,20.058401,4.4786606
0.17012191,54.363747,4.6154757,20.516506,4.5295153
0.17652006,31.874517,5.0264974,24.925123,4.9925065
0.39483893,23.730036,6.2421985,18.374786,4.286582
0.47113892,26.060555,6.3281407,18.05915,4.2496057
0.52774185,24.734758,5.658825,13.859743,3.7228675
0.44459608,30.679285,7.064475,28.13234,5.3039927
0.56245273,28.505793,7.8757043,26.36869,5.135045
0.5394514,37.855446,8.853093,41.8745,6.4710507
0.5662395,28.705107,7.40205,21.803228,4.6693926
0.58691967,32.609657,8.078909,26.68805,5.1660476
0.26375738,21.136267,4.8593054,13.97899,3.7388487
0.14912368,23.197502,4.2630415,13.691638,3.7002213
0.29656824,23.421413,4.8010983,15.646395,3.9555523
0.30380455,24.754082,4.639793,14.444551,3.8005989
0.2194227,22.879356,4.0433745,20.155706,4.4895105
0.14723408,43.56289,3.9439967,19.037844,4.363238
0.15848641,33.831882,4.0908594,15.047994,3.8791742
0.19827239,28.398035,4.5158744,22.280058,4.7201757
0.36761087,25.900797,5.6892695,17.52745,4.1865797
0.44805357,19.552004,5.7595863,15.660601,3.9573476
0.49537402,27.643818,5.2238774,13.178674,3.6302443
0.40190196,28.112906,6.364554,26.19773,5.1183715
0.5127803,31.058884,7.3883495,26.86227,5.1828823
0.48609066,33.666336,7.9820957,33.909546,5.82319
0.503615,30.317621,7.0075336,22.09408,4.700434
0.5092195,31.327232,7.3429193,25.48349,5.0481176
0.21133126,19.833797,4.5216584,13.688692,3.6998231
0.13193011,21.863811,3.979064,12.521316,3.538547
0.27242053,19.39286,4.34955,13.379212,3.6577606
0.28307953,21.843409,4.288022,13.478727,3.6713386
